,ciudad,lat,lon,contador_palabras
1870,Tunja,5.535278,-73.367778,40
1871,Tunja,5.535278,-73.367778,41
1872,Tunja,5.535278,-73.367778,39
1873,Tunja,5.535278,-73.367778,16
1874,Tunja,5.535278,-73.367778,21
1875,Tunja,5.535278,-73.367778,15
1876,Tunja,5.535278,-73.367778,23
1877,Tunja,5.535278,-73.367778,5
1878,Tunja,5.535278,-73.367778,32
1879,Tunja,5.535278,-73.367778,45
1880,Tunja,5.535278,-73.367778,7
1881,Tunja,5.535278,-73.367778,29
1882,Tunja,5.535278,-73.367778,22
1883,Tunja,5.535278,-73.367778,34
1884,Tunja,5.535278,-73.367778,33
1885,Tunja,5.535278,-73.367778,5
1886,Tunja,5.535278,-73.367778,24
1887,Tunja,5.535278,-73.367778,11
1888,Tunja,5.535278,-73.367778,45
1889,Tunja,5.535278,-73.367778,9
1890,Tunja,5.535278,-73.367778,25
1891,Tunja,5.535278,-73.367778,10
1892,Tunja,5.535278,-73.367778,12
1893,Tunja,5.535278,-73.367778,12
1894,Tunja,5.535278,-73.367778,41
1895,Tunja,5.535278,-73.367778,15
1896,Tunja,5.535278,-73.367778,5
1897,Tunja,5.535278,-73.367778,32
1898,Tunja,5.535278,-73.367778,38
1899,Tunja,5.535278,-73.367778,32
1900,Tunja,5.535278,-73.367778,5
1901,Tunja,5.535278,-73.367778,13
1902,Tunja,5.535278,-73.367778,15
1903,Tunja,5.535278,-73.367778,37
1904,Tunja,5.535278,-73.367778,13
1905,Tunja,5.535278,-73.367778,30
1906,Tunja,5.535278,-73.367778,18
1907,Tunja,5.535278,-73.367778,20
1908,Tunja,5.535278,-73.367778,11
1909,Tunja,5.535278,-73.367778,12
1910,Tunja,5.535278,-73.367778,47
1911,Tunja,5.535278,-73.367778,6
1912,Tunja,5.535278,-73.367778,30
1913,Tunja,5.535278,-73.367778,15
1914,Tunja,5.535278,-73.367778,11
1915,Tunja,5.535278,-73.367778,35
1916,Tunja,5.535278,-73.367778,10
1917,Tunja,5.535278,-73.367778,17
1918,Tunja,5.535278,-73.367778,10
1919,Tunja,5.535278,-73.367778,19
1920,Tunja,5.535278,-73.367778,4
1921,Tunja,5.535278,-73.367778,37
1922,Tunja,5.535278,-73.367778,39
1923,Tunja,5.535278,-73.367778,16
1924,Tunja,5.535278,-73.367778,13
1925,Tunja,5.535278,-73.367778,7
1926,Tunja,5.535278,-73.367778,12
1927,Tunja,5.535278,-73.367778,8
1928,Tunja,5.535278,-73.367778,43
1929,Tunja,5.535278,-73.367778,24
1930,Tunja,5.535278,-73.367778,16
1931,Tunja,5.535278,-73.367778,33
1932,Tunja,5.535278,-73.367778,12
1933,Tunja,5.535278,-73.367778,32
1934,Tunja,5.535278,-73.367778,13
1935,Tunja,5.535278,-73.367778,34
1936,Tunja,5.535278,-73.367778,31
1937,Tunja,5.535278,-73.367778,15
1938,Tunja,5.535278,-73.367778,36
1939,Tunja,5.535278,-73.367778,32
1940,Tunja,5.535278,-73.367778,14
1941,Tunja,5.535278,-73.367778,16
1942,Tunja,5.535278,-73.367778,22
1943,Tunja,5.535278,-73.367778,33
1944,Tunja,5.535278,-73.367778,39
1945,Tunja,5.535278,-73.367778,39
1946,Tunja,5.535278,-73.367778,24
1947,Tunja,5.535278,-73.367778,14
1948,Tunja,5.535278,-73.367778,17
1949,Ríohacha,11.544444,-72.90722199999998,49
1950,Ríohacha,11.544444,-72.90722199999998,41
1951,Ríohacha,11.544444,-72.90722199999998,12
1952,Ríohacha,11.544444,-72.90722199999998,44
1953,Ríohacha,11.544444,-72.90722199999998,9
1954,Ríohacha,11.544444,-72.90722199999998,11
1955,Ríohacha,11.544444,-72.90722199999998,15
1956,Ríohacha,11.544444,-72.90722199999998,11
1957,Ríohacha,11.544444,-72.90722199999998,7
1958,Ríohacha,11.544444,-72.90722199999998,27
1959,Ríohacha,11.544444,-72.90722199999998,11
1960,Ríohacha,11.544444,-72.90722199999998,35
1961,Ríohacha,11.544444,-72.90722199999998,44
1962,Ríohacha,11.544444,-72.90722199999998,14
1963,Ríohacha,11.544444,-72.90722199999998,12
1964,Ríohacha,11.544444,-72.90722199999998,34
1965,Ríohacha,11.544444,-72.90722199999998,12
1966,Ríohacha,11.544444,-72.90722199999998,22
1967,Ríohacha,11.544444,-72.90722199999998,4
1968,Ríohacha,11.544444,-72.90722199999998,36
1969,Ríohacha,11.544444,-72.90722199999998,17
1970,Ríohacha,11.544444,-72.90722199999998,13
1971,Ríohacha,11.544444,-72.90722199999998,8
1972,Ríohacha,11.544444,-72.90722199999998,12
1973,Ríohacha,11.544444,-72.90722199999998,6
1974,Ríohacha,11.544444,-72.90722199999998,15
1975,Ríohacha,11.544444,-72.90722199999998,9
1976,Ríohacha,11.544444,-72.90722199999998,7
1977,Ríohacha,11.544444,-72.90722199999998,43
1978,Ríohacha,11.544444,-72.90722199999998,8
1979,Ríohacha,11.544444,-72.90722199999998,12
1980,Ríohacha,11.544444,-72.90722199999998,11
1981,Ríohacha,11.544444,-72.90722199999998,20
1982,Ríohacha,11.544444,-72.90722199999998,12
1983,Ríohacha,11.544444,-72.90722199999998,6
1984,Ríohacha,11.544444,-72.90722199999998,11
1985,Ríohacha,11.544444,-72.90722199999998,28
1986,Ríohacha,11.544444,-72.90722199999998,12
1987,Ríohacha,11.544444,-72.90722199999998,14
1988,Ríohacha,11.544444,-72.90722199999998,16
1989,Ríohacha,11.544444,-72.90722199999998,14
1990,Ríohacha,11.544444,-72.90722199999998,10
1991,Ríohacha,11.544444,-72.90722199999998,14
1992,Ríohacha,11.544444,-72.90722199999998,29
1993,Ríohacha,11.544444,-72.90722199999998,31
1994,Ríohacha,11.544444,-72.90722199999998,36
1995,Ríohacha,11.544444,-72.90722199999998,21
1996,Ríohacha,11.544444,-72.90722199999998,7
1997,Ríohacha,11.544444,-72.90722199999998,11
1998,Ríohacha,11.544444,-72.90722199999998,9
1999,Ríohacha,11.544444,-72.90722199999998,3
2000,Ríohacha,11.544444,-72.90722199999998,14
2001,Ríohacha,11.544444,-72.90722199999998,12
2002,Ríohacha,11.544444,-72.90722199999998,11
2003,Ríohacha,11.544444,-72.90722199999998,15
2004,Ríohacha,11.544444,-72.90722199999998,11
2005,Ríohacha,11.544444,-72.90722199999998,7
2006,Ríohacha,11.544444,-72.90722199999998,17
2007,Ríohacha,11.544444,-72.90722199999998,25
2008,Ríohacha,11.544444,-72.90722199999998,15
2009,Ríohacha,11.544444,-72.90722199999998,13
2010,Ríohacha,11.544444,-72.90722199999998,23
2011,Ríohacha,11.544444,-72.90722199999998,28
2012,Ríohacha,11.544444,-72.90722199999998,11
2013,Ríohacha,11.544444,-72.90722199999998,12
2014,Ríohacha,11.544444,-72.90722199999998,18
2015,Ríohacha,11.544444,-72.90722199999998,23
2016,Ríohacha,11.544444,-72.90722199999998,12
2017,Ríohacha,11.544444,-72.90722199999998,14
2018,Ríohacha,11.544444,-72.90722199999998,40
2019,Ríohacha,11.544444,-72.90722199999998,5
2020,Ríohacha,11.544444,-72.90722199999998,15
2021,Ríohacha,11.544444,-72.90722199999998,37
2022,Ríohacha,11.544444,-72.90722199999998,14
2023,Ríohacha,11.544444,-72.90722199999998,18
2024,Ríohacha,11.544444,-72.90722199999998,7
2025,Ríohacha,11.544444,-72.90722199999998,13
2026,Ríohacha,11.544444,-72.90722199999998,9
2027,Ríohacha,11.544444,-72.90722199999998,8
2028,Ríohacha,11.544444,-72.90722199999998,32
2029,Ríohacha,11.544444,-72.90722199999998,12
2030,Ríohacha,11.544444,-72.90722199999998,9
2031,Ríohacha,11.544444,-72.90722199999998,12
2032,Ríohacha,11.544444,-72.90722199999998,30
2033,Ríohacha,11.544444,-72.90722199999998,32
2034,Ríohacha,11.544444,-72.90722199999998,12
2035,Ríohacha,11.544444,-72.90722199999998,10
2036,Ríohacha,11.544444,-72.90722199999998,17
2037,Ríohacha,11.544444,-72.90722199999998,25
2038,Ríohacha,11.544444,-72.90722199999998,7
2039,Ríohacha,11.544444,-72.90722199999998,9
2040,Ríohacha,11.544444,-72.90722199999998,15
2041,Ríohacha,11.544444,-72.90722199999998,11
2042,Ríohacha,11.544444,-72.90722199999998,19
2043,Ríohacha,11.544444,-72.90722199999998,13
2044,Ríohacha,11.544444,-72.90722199999998,12
2045,Ríohacha,11.544444,-72.90722199999998,33
2046,Ríohacha,11.544444,-72.90722199999998,15
2047,Ríohacha,11.544444,-72.90722199999998,14
2048,Ríohacha,11.544444,-72.90722199999998,8
2049,Florencia,1.614382,-75.606229,29
2050,Florencia,1.614382,-75.606229,33
2051,Florencia,1.614382,-75.606229,18
2052,Florencia,1.614382,-75.606229,39
2053,Florencia,1.614382,-75.606229,27
2054,Florencia,1.614382,-75.606229,41
2055,Florencia,1.614382,-75.606229,19
2056,Florencia,1.614382,-75.606229,23
2057,Florencia,1.614382,-75.606229,17
2058,Florencia,1.614382,-75.606229,15
2059,Florencia,1.614382,-75.606229,13
2060,Florencia,1.614382,-75.606229,30
2061,Florencia,1.614382,-75.606229,26
2062,Florencia,1.614382,-75.606229,13
2063,Florencia,1.614382,-75.606229,10
2064,Florencia,1.614382,-75.606229,12
2065,Florencia,1.614382,-75.606229,21
2066,Florencia,1.614382,-75.606229,9
2067,Florencia,1.614382,-75.606229,15
2068,Florencia,1.614382,-75.606229,32
2069,Florencia,1.614382,-75.606229,19
2070,Florencia,1.614382,-75.606229,15
2071,Florencia,1.614382,-75.606229,11
2072,Florencia,1.614382,-75.606229,11
2073,Florencia,1.614382,-75.606229,10
2074,Florencia,1.614382,-75.606229,16
2075,Florencia,1.614382,-75.606229,19
2076,Florencia,1.614382,-75.606229,10
2077,Florencia,1.614382,-75.606229,18
2078,Florencia,1.614382,-75.606229,13
2079,Florencia,1.614382,-75.606229,6
2080,Florencia,1.614382,-75.606229,19
2081,Florencia,1.614382,-75.606229,44
2082,Florencia,1.614382,-75.606229,6
2083,Florencia,1.614382,-75.606229,12
2084,Florencia,1.614382,-75.606229,6
2085,Florencia,1.614382,-75.606229,10
2086,Florencia,1.614382,-75.606229,10
2087,Quibdó,5.6947220000000005,-76.661111,39
2088,Quibdó,5.6947220000000005,-76.661111,11
2089,Quibdó,5.6947220000000005,-76.661111,41
2090,Quibdó,5.6947220000000005,-76.661111,46
2091,Quibdó,5.6947220000000005,-76.661111,16
2092,Quibdó,5.6947220000000005,-76.661111,16
2093,Arauca,7.0845119999999975,-70.75536600000002,5
2094,Arauca,7.0845119999999975,-70.75536600000002,7
2095,Arauca,7.0845119999999975,-70.75536600000002,5
2096,Arauca,7.0845119999999975,-70.75536600000002,31
2097,Arauca,7.0845119999999975,-70.75536600000002,5
2098,Arauca,7.0845119999999975,-70.75536600000002,9
2099,Arauca,7.0845119999999975,-70.75536600000002,3
2100,Arauca,7.0845119999999975,-70.75536600000002,27
2101,Arauca,7.0845119999999975,-70.75536600000002,14
2102,Arauca,7.0845119999999975,-70.75536600000002,9
2103,Arauca,7.0845119999999975,-70.75536600000002,29
2104,Arauca,7.0845119999999975,-70.75536600000002,8
2105,Arauca,7.0845119999999975,-70.75536600000002,43
2106,Arauca,7.0845119999999975,-70.75536600000002,9
2107,Arauca,7.0845119999999975,-70.75536600000002,23
2108,Arauca,7.0845119999999975,-70.75536600000002,24
2109,Arauca,7.0845119999999975,-70.75536600000002,6
2110,Arauca,7.0845119999999975,-70.75536600000002,7
2111,Arauca,7.0845119999999975,-70.75536600000002,4
2112,Arauca,7.0845119999999975,-70.75536600000002,11
2113,Arauca,7.0845119999999975,-70.75536600000002,11
2114,Arauca,7.0845119999999975,-70.75536600000002,7
2115,Arauca,7.0845119999999975,-70.75536600000002,17
2116,Arauca,7.0845119999999975,-70.75536600000002,25
2117,Arauca,7.0845119999999975,-70.75536600000002,9
2118,Arauca,7.0845119999999975,-70.75536600000002,5
2119,Arauca,7.0845119999999975,-70.75536600000002,13
2120,Arauca,7.0845119999999975,-70.75536600000002,5
2121,Arauca,7.0845119999999975,-70.75536600000002,7
2122,Arauca,7.0845119999999975,-70.75536600000002,10
2123,Arauca,7.0845119999999975,-70.75536600000002,14
2124,Arauca,7.0845119999999975,-70.75536600000002,4
2125,Arauca,7.0845119999999975,-70.75536600000002,18
2126,Arauca,7.0845119999999975,-70.75536600000002,7
2127,Arauca,7.0845119999999975,-70.75536600000002,13
2128,Arauca,7.0845119999999975,-70.75536600000002,11
2129,Arauca,7.0845119999999975,-70.75536600000002,33
2130,Arauca,7.0845119999999975,-70.75536600000002,6
2131,Arauca,7.0845119999999975,-70.75536600000002,9
2132,Arauca,7.0845119999999975,-70.75536600000002,15
2133,Arauca,7.0845119999999975,-70.75536600000002,13
2134,Yopal,5.337752,-72.395859,20
2135,Yopal,5.337752,-72.395859,10
2136,Yopal,5.337752,-72.395859,24
2137,Yopal,5.337752,-72.395859,34
2138,Yopal,5.337752,-72.395859,14
2139,Yopal,5.337752,-72.395859,11
2140,Yopal,5.337752,-72.395859,40
2141,Yopal,5.337752,-72.395859,39
2142,Yopal,5.337752,-72.395859,16
2143,Yopal,5.337752,-72.395859,5
2144,Yopal,5.337752,-72.395859,32
2145,Yopal,5.337752,-72.395859,45
2146,Yopal,5.337752,-72.395859,7
2147,Yopal,5.337752,-72.395859,11
2148,Yopal,5.337752,-72.395859,45
2149,Yopal,5.337752,-72.395859,12
2150,Yopal,5.337752,-72.395859,6
2151,Yopal,5.337752,-72.395859,18
2152,Yopal,5.337752,-72.395859,5
2153,Yopal,5.337752,-72.395859,13
2154,Yopal,5.337752,-72.395859,15
2155,Yopal,5.337752,-72.395859,13
2156,Yopal,5.337752,-72.395859,11
2157,Yopal,5.337752,-72.395859,47
2158,Yopal,5.337752,-72.395859,15
2159,Yopal,5.337752,-72.395859,10
2160,Yopal,5.337752,-72.395859,12
2161,Yopal,5.337752,-72.395859,8
2162,Yopal,5.337752,-72.395859,24
2163,Yopal,5.337752,-72.395859,16
2164,Yopal,5.337752,-72.395859,12
2165,Yopal,5.337752,-72.395859,14
2166,Yopal,5.337752,-72.395859,45
2167,Yopal,5.337752,-72.395859,35
2168,Yopal,5.337752,-72.395859,22
2169,Yopal,5.337752,-72.395859,16
2170,Yopal,5.337752,-72.395859,18
2171,Yopal,5.337752,-72.395859,8
2172,Yopal,5.337752,-72.395859,30
2173,Yopal,5.337752,-72.395859,2
2174,Yopal,5.337752,-72.395859,11
2175,Yopal,5.337752,-72.395859,24
2176,Yopal,5.337752,-72.395859,17
2177,Yopal,5.337752,-72.395859,8
2178,Yopal,5.337752,-72.395859,15
2179,Yopal,5.337752,-72.395859,11
2180,Yopal,5.337752,-72.395859,11
2181,Yopal,5.337752,-72.395859,12
2182,Leticia,-4.215278,-69.940556,43
2183,Leticia,-4.215278,-69.940556,6
2184,Leticia,-4.215278,-69.940556,10
2185,Leticia,-4.215278,-69.940556,5
2186,San Andrés,12.584722,-81.700556,9
2187,San Andrés,12.584722,-81.700556,24
2188,San Andrés,12.584722,-81.700556,19
2189,San José del Guaviare,2.572858,-72.645914,36
2190,San José del Guaviare,2.572858,-72.645914,16
2191,San José del Guaviare,2.572858,-72.645914,46
2192,San José del Guaviare,2.572858,-72.645914,39
2193,San José del Guaviare,2.572858,-72.645914,28
2194,San José del Guaviare,2.572858,-72.645914,28
2195,San José del Guaviare,2.572858,-72.645914,32
2196,San José del Guaviare,2.572858,-72.645914,32
2197,San José del Guaviare,2.572858,-72.645914,29
2198,San José del Guaviare,2.572858,-72.645914,8
2199,San José del Guaviare,2.572858,-72.645914,35
2200,San José del Guaviare,2.572858,-72.645914,34
2201,San José del Guaviare,2.572858,-72.645914,16
2202,San José del Guaviare,2.572858,-72.645914,37
2203,Mocoa,1.149327,-76.64661,29
2204,Mocoa,1.149327,-76.64661,33
2205,Mocoa,1.149327,-76.64661,18
2206,Mocoa,1.149327,-76.64661,39
2207,Mocoa,1.149327,-76.64661,27
2208,Mocoa,1.149327,-76.64661,19
2209,Mocoa,1.149327,-76.64661,23
2210,Mocoa,1.149327,-76.64661,17
2211,Mocoa,1.149327,-76.64661,15
2212,Mocoa,1.149327,-76.64661,13
2213,Mocoa,1.149327,-76.64661,30
2214,Mocoa,1.149327,-76.64661,13
2215,Mocoa,1.149327,-76.64661,10
2216,Mocoa,1.149327,-76.64661,12
2217,Mocoa,1.149327,-76.64661,21
2218,Mocoa,1.149327,-76.64661,15
2219,Mocoa,1.149327,-76.64661,19
2220,Mocoa,1.149327,-76.64661,15
2221,Mocoa,1.149327,-76.64661,42
2222,Mocoa,1.149327,-76.64661,19
2223,Mocoa,1.149327,-76.64661,10
2224,Mocoa,1.149327,-76.64661,18
2225,Mocoa,1.149327,-76.64661,13
2226,Mocoa,1.149327,-76.64661,6
2227,Mocoa,1.149327,-76.64661,19
2228,Mocoa,1.149327,-76.64661,44
2229,Mocoa,1.149327,-76.64661,12
2230,Mocoa,1.149327,-76.64661,6
2231,Puerto Carreño,6.189031,-67.485879,51
2232,Puerto Carreño,6.189031,-67.485879,21
2233,Puerto Carreño,6.189031,-67.485879,49
